,add,latitude,longitude,nearest_sch_index,distance_to_nearest_sch,nearest_sch_lat,nearest_sch_lon,nearest_sch_name,nearest_mrt_index,distance_to_nearest_mrt,nearest_mrt_lat,nearest_mrt_lon,nearest_mrt_name,walk_time_to_school,walk_distance_to_school,walk_time_to_mrt,walk_distance_to_mrt,line
5106,53 STIRLING RD,1.29664619926238,103.803619402049,11,2739.227386513334,1.32111548993736,103.806468059795,NANYANG PRIMARY SCHOOL,20,320.6285876296353,1.2948609327949876,103.805884333892,QUEENSTOWN MRT STATION,2634.0,3659.0,282.0,392.0,EW
5107,215 PASIR RIS ST 21,1.36816269868754,103.961803251946,14,3175.105692723398,1.35765122315688,103.935246477199,POI CHING SCHOOL,13,1493.0064795872668,1.37298377357949,103.9492681182454,PASIR RIS MRT STATION,2798.0,3886.0,1330.0,1847.0,EW
5108,212 PASIR RIS ST 21,1.3677785523953,103.960765697169,14,3052.143905343428,1.35765122315688,103.935246477199,POI CHING SCHOOL,13,1403.0536921161292,1.37298377357949,103.9492681182454,PASIR RIS MRT STATION,2678.0,3720.0,1210.0,1680.0,EW
5109,131 PASIR RIS ST 11,1.36591990037955,103.956348545314,14,2519.532763719764,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,1098.4039769743504,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,2249.0,3124.0,1509.0,2094.0,DT
5110,644 PASIR RIS DR 10,1.37804865266679,103.937574532149,14,2282.807422134833,1.35765122315688,103.935246477199,POI CHING SCHOOL,13,1416.651997262024,1.37298377357949,103.9492681182454,PASIR RIS MRT STATION,2511.0,3487.0,1224.0,1700.0,EW
5111,779 PASIR RIS ST 71,1.37395444804941,103.938066568404,14,1839.741947181269,1.35765122315688,103.935246477199,POI CHING SCHOOL,13,1249.866783607533,1.37298377357949,103.9492681182454,PASIR RIS MRT STATION,2406.0,3342.0,1176.0,1634.0,EW
5112,521 SERANGOON NTH AVE 4,1.37335579110496,103.873242699243,17,202.2436621468642,1.37289067499064,103.875001549174,ROSYTH SCHOOL,104,1968.2042098349004,1.3601791711791509,103.8850648563362,KOVAN MRT STATION,283.0,393.0,1915.0,2657.0,NE
5113,529 SERANGOON NTH AVE 4,1.37280032208417,103.872107966128,17,321.8162614449102,1.37289067499064,103.875001549174,ROSYTH SCHOOL,104,2010.996382570765,1.3601791711791509,103.8850648563362,KOVAN MRT STATION,331.0,459.0,1937.0,2688.0,NE
5114,25 TEBAN GDNS RD,1.32307929386097,103.737791107104,10,2626.2309335697823,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,19,1226.525877304731,1.3331526198940653,103.7422865440047,JURONG EAST MRT STATION,2473.0,3435.0,1958.0,2719.0,EW
5115,878 YISHUN ST 81,1.41405289107273,103.835887621905,3,4515.503028485409,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,2,491.54863664288985,1.4173833701535468,103.83297990773832,KHATIB MRT STATION,4897.0,6798.0,514.0,713.0,NS
5116,418 WOODLANDS ST 41,1.42885742321272,103.774818014083,3,9031.767650128471,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,34,415.0211746042388,1.4325144206356422,103.77407146126208,MARSILING MRT STATION,9705.0,13479.0,472.0,655.0,NS
5117,633A YISHUN ST 61,1.41913054136774,103.839820299047,3,5114.036276353498,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,2,784.8101091691244,1.4173833701535468,103.83297990773832,KHATIB MRT STATION,5439.0,7552.0,723.0,1005.0,NS
5118,316 WOODLANDS ST 31,1.43150897103474,103.776361760175,3,9113.333350174757,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,34,278.0567386424631,1.4325144206356422,103.77407146126208,MARSILING MRT STATION,9626.0,13364.0,303.0,421.0,NS
5119,349 TAMPINES ST 33,1.35341689800131,103.963011755353,18,2925.325233039762,1.34938565036336,103.937007133662,ST. HILDA'S PRIMARY SCHOOL,85,981.0274035929624,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,2511.0,3488.0,891.0,1237.0,DT
5120,472 TAMPINES ST 44,1.35987583112286,103.953459904777,14,2039.726275358434,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,429.984221942065,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,1777.0,2469.0,510.0,708.0,DT
5121,497F TAMPINES ST 45,1.35976324314565,103.959011125431,14,2652.183390395527,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,628.0484615600246,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,2303.0,3198.0,621.0,862.0,DT
5122,497J TAMPINES ST 45,1.35926416653664,103.959503982842,14,2702.511309477758,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,640.1225977590868,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,2305.0,3201.0,570.0,791.0,DT
5123,94C BEDOK NTH AVE 4,1.33361429610515,103.942628254514,16,925.1683279991224,1.33405659580859,103.934317528484,RED SWASTIKA SCHOOL,38,825.5877719181794,1.3271871345383557,103.94634646062272,TANAH MERAH MRT STATION,910.0,1263.0,786.0,1091.0,EW
5124,662 JLN DAMAI,1.33465458085889,103.908221555514,8,1023.2604868064012,1.32858023873554,103.901306904157,MAHA BODHI SCHOOL,121,43.70578344837632,1.334967301564287,103.90845973446444,KAKI BUKIT MRT STATION,983.0,1366.0,183.0,255.0,DT
5125,650 JLN TENAGA,1.3318679857149,103.907573911026,8,786.765900469239,1.32858023873554,103.901306904157,MAHA BODHI SCHOOL,121,358.4207146015976,1.334967301564287,103.90845973446444,KAKI BUKIT MRT STATION,697.0,968.0,417.0,580.0,DT
5126,645 JLN TENAGA,1.33167117872807,103.906537912581,8,675.4816277669992,1.32858023873554,103.901306904157,MAHA BODHI SCHOOL,121,424.2319673775008,1.334967301564287,103.90845973446444,KAKI BUKIT MRT STATION,647.0,899.0,497.0,690.0,DT
5127,281 BT BATOK EAST AVE 3,1.34749920722746,103.757617372041,13,2308.0002548900875,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,31,911.0680963098314,1.3490341085766733,103.74956676385231,BUKIT BATOK MRT STATION,2067.0,2871.0,839.0,1164.0,NS
5128,263 BISHAN ST 22,1.3589002858095,103.842593312869,2,529.2083599944757,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,134,1088.2174061299834,1.3508389876938425,103.84814396447456,BISHAN MRT STATION,579.0,800.0,1025.0,1420.0,NS
5129,271 BISHAN ST 24,1.35661575812609,103.842317636339,2,353.68107842881307,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,134,912.1931212255467,1.3508389876938425,103.84814396447456,BISHAN MRT STATION,566.0,786.0,1069.0,1485.0,NS
5130,615 ANG MO KIO AVE 4,1.37746341295119,103.839130090374,3,700.2820692666589,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,168,650.5141432328211,1.3720866386742012,103.83682393201484,MAYFLOWER MRT STATION,790.0,1097.0,601.0,834.0,TE
5131,550 HOUGANG ST 51,1.37816186090289,103.890689988712,5,1304.7833114629036,1.36693830877349,103.894114899795,HOLY INNOCENTS' PRIMARY SCHOOL,154,589.9596692179201,1.382877858147225,103.8931215647853,BUANGKOK MRT STATION,1438.0,1997.0,561.0,780.0,NE
5132,830 HOUGANG CTRL,1.3707495459136,103.890329112915,5,597.2475250375227,1.36693830877349,103.894114899795,HOLY INNOCENTS' PRIMARY SCHOOL,149,235.89133955996468,1.3712922916785375,103.89238051891172,HOUGANG MRT STATION,575.0,799.0,238.0,330.0,NE
5133,42 KIM CHENG ST,1.28443456965915,103.831598973038,19,2228.103839262552,1.2943321052493,103.849026157822,TAO NAN SCHOOL,115,545.366769027964,1.28619339285898,103.82701943092376,TIONG BAHRU MRT STATION,2190.0,3042.0,509.0,706.0,EW
5134,289 CHOA CHU KANG AVE 3,1.37932566987434,103.740718372569,13,6044.309990677336,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,519.7705148366948,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5496.0,7633.0,470.0,653.0,BP
5135,290 CHOA CHU KANG AVE 3,1.37885430144501,103.740416962384,13,6026.6179701166975,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,565.1871139557728,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5442.0,7558.0,536.0,744.0,BP
5136,422 CHOA CHU KANG AVE 4,1.38225681754484,103.740957419462,13,6278.762853814685,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,62,492.0291634770059,1.3848363599658255,103.7445537312411,CHOA CHU KANG LRT STATION,5697.0,7913.0,432.0,599.0,BP
5137,408 CHOA CHU KANG AVE 3,1.37991383605328,103.740467037393,13,6112.184552455067,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,538.0344803657423,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5573.0,7740.0,479.0,665.0,BP
5138,440 CHOA CHU KANG AVE 4,1.38345332138043,103.739367787801,13,6493.110916907301,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,18,592.1560443297759,1.3853616928288095,103.74434094618154,CHOA CHU KANG MRT STATION,5920.0,8223.0,553.0,768.0,NS
5139,407 CHOA CHU KANG AVE 3,1.38041759813853,103.740828418583,13,6129.165561851674,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,496.3386867166979,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5597.0,7774.0,446.0,619.0,BP
5140,291 CHOA CHU KANG AVE 3,1.378703619825,103.739795696799,13,6059.797615785432,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,636.1730593401464,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5426.0,7536.0,562.0,780.0,BP
5141,402 CHOA CHU KANG AVE 3,1.37920252711367,103.739438134005,13,6127.655255091324,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,662.018300651279,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5468.0,7595.0,580.0,805.0,BP
5142,453 FAJAR RD,1.38541423920397,103.771680832909,13,5288.888293054358,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,46,138.820831673118,1.3845207961752235,103.7708085825086,FAJAR LRT STATION,4811.0,6679.0,146.0,202.0,BP
5143,182 PASIR RIS ST 11,1.36463198995611,103.961001795019,14,2966.411407566056,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,1175.526672895552,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,2650.0,3680.0,1270.0,1764.0,DT
5144,250 PASIR RIS ST 21,1.37023855243085,103.962894246393,14,3377.1180634363345,1.35765122315688,103.935246477199,POI CHING SCHOOL,13,1545.1743302423451,1.37298377357949,103.9492681182454,PASIR RIS MRT STATION,3012.0,4183.0,1543.0,2144.0,EW
5145,107 JURONG EAST ST 13,1.33778634539959,103.738131877539,10,3284.3325074871245,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,19,691.9442333812594,1.3331526198940653,103.7422865440047,JURONG EAST MRT STATION,2653.0,3683.0,656.0,911.0,EW
5146,223A JURONG EAST ST 21,1.3413721526482,103.736754200548,10,3660.4785604922736,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,1,474.8521468114016,1.3423528208747444,103.73259673807335,CHINESE GARDEN MRT STATION,3002.0,4167.0,425.0,590.0,EW
5147,563 HOUGANG ST 51,1.3799337881484,103.888654264387,5,1567.3511342455413,1.36693830877349,103.894114899795,HOLY INNOCENTS' PRIMARY SCHOOL,154,594.7912401782194,1.382877858147225,103.8931215647853,BUANGKOK MRT STATION,1549.0,2151.0,679.0,943.0,NE
5148,733 JURONG WEST ST 73,1.34536778100039,103.700027619601,10,7385.792669131782,1.31920159956387,103.761095065761,NAN HUA PRIMARY SCHOOL,6,916.0018158818126,1.3375868822047494,103.69732151293609,PIONEER MRT STATION,6290.0,8736.0,931.0,1293.0,EW
5149,324 WOODLANDS ST 32,1.43123848904483,103.779712471656,3,8832.349803452522,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,34,642.9060464733925,1.4325144206356422,103.77407146126208,MARSILING MRT STATION,9325.0,12950.0,548.0,762.0,NS
5150,315 WOODLANDS ST 31,1.43147640608651,103.77584621921,3,9151.33896323663,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,34,228.56638195941795,1.4325144206356422,103.77407146126208,MARSILING MRT STATION,9678.0,13436.0,252.0,350.0,NS
5151,419 WOODLANDS ST 41,1.42851420473475,103.774572425077,3,9025.837458986494,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,34,448.27604901312986,1.4325144206356422,103.77407146126208,MARSILING MRT STATION,9744.0,13533.0,480.0,666.0,NS
5152,341 WOODLANDS AVE 1,1.43153107150651,103.781120376845,3,8749.63626150874,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,34,791.1513519932224,1.4325144206356422,103.77407146126208,MARSILING MRT STATION,9199.0,12775.0,674.0,935.0,NS
5153,474 TAMPINES ST 43,1.35987299160234,103.952787602577,14,1965.5235040063656,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,457.9622501794777,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,1674.0,2326.0,552.0,766.0,DT
5154,483 TAMPINES ST 43,1.36143340439515,103.952685912661,14,1983.723712535481,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,621.8218006243947,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,1676.0,2329.0,666.0,925.0,DT
5155,314 TAMPINES ST 33,1.3522170260524,103.957126056792,18,2258.5515843183275,1.34938565036336,103.937007133662,ST. HILDA'S PRIMARY SCHOOL,85,521.560878553996,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,1975.0,2742.0,534.0,740.0,DT
5156,481 TAMPINES ST 44,1.36162956418494,103.953251115722,14,2049.7652814127628,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,623.9343403995535,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,1737.0,2414.0,655.0,910.0,DT
5157,389 TAMPINES ST 32,1.35493422052374,103.957864253451,18,2399.2449734199563,1.34938565036336,103.937007133662,ST. HILDA'S PRIMARY SCHOOL,85,385.2935155241463,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,2164.0,3005.0,379.0,526.0,DT
5158,351 TAMPINES ST 33,1.35295678900579,103.963067447216,18,2924.05735097466,1.34938565036336,103.937007133662,ST. HILDA'S PRIMARY SCHOOL,85,1004.0768154541496,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,2515.0,3492.0,910.0,1264.0,DT
5159,477 TAMPINES ST 43,1.36092155092893,103.952892124796,14,1994.976772717421,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,560.4883709739375,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,1686.0,2342.0,651.0,905.0,DT
5160,270 BISHAN ST 24,1.35696105024892,103.842165426934,2,390.6798376323499,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,134,951.3673566318266,1.3508389876938425,103.84814396447456,BISHAN MRT STATION,553.0,768.0,1033.0,1435.0,NS
5161,272 BISHAN ST 24,1.35629489446383,103.842822596127,2,287.375862603078,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,134,847.3321829155697,1.3508389876938425,103.84814396447456,BISHAN MRT STATION,601.0,835.0,1081.0,1502.0,NS
5162,218 BISHAN ST 23,1.35686236850321,103.84972330006,2,589.1501998825765,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,134,692.3973784718523,1.3508389876938425,103.84814396447456,BISHAN MRT STATION,562.0,781.0,565.0,784.0,NS
5163,240 BISHAN ST 22,1.36084443929401,103.845181154251,2,681.516781460364,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,16,1083.028707004029,1.3693473037885635,103.84993299388984,ANG MO KIO MRT STATION,665.0,923.0,1224.0,1700.0,NS
5164,627 ANG MO KIO AVE 9,1.38183547752751,103.841369094655,3,1220.4719520533845,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,39,397.85948987413,1.3817560461130038,103.84494728975424,YIO CHU KANG MRT STATION,1288.0,1787.0,511.0,710.0,NS
5165,616 ANG MO KIO AVE 4,1.37746746996281,103.838776659182,3,670.626945762385,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,168,636.4809045140605,1.3720866386742012,103.83682393201484,MAYFLOWER MRT STATION,885.0,1229.0,696.0,966.0,TE
5166,701 CHOA CHU KANG ST 53,1.39165394542409,103.746220667925,13,6823.198086368746,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,5,667.0684950549013,1.3975350177934125,103.74740511413792,YEW TEE MRT STATION,5887.0,8177.0,614.0,854.0,NS
5167,402 BT BATOK WEST AVE 7,1.36470350565862,103.744246776207,13,4617.663382056501,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,33,1076.597640032413,1.3587618572614455,103.75189350208204,BUKIT GOMBAK MRT STATION,4099.0,5692.0,1079.0,1499.0,NS
5168,401 CHOA CHU KANG AVE 3,1.37969264223731,103.739760661718,13,6144.819587891907,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,618.5332397579746,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5532.0,7684.0,558.0,775.0,BP
5169,426 CHOA CHU KANG AVE 4,1.38053535977727,103.739234509084,13,6253.903003088178,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,673.8603712076107,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5608.0,7788.0,586.0,814.0,BP
5170,427 CHOA CHU KANG AVE 4,1.38088418626698,103.73976352968,13,6245.046175031572,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,617.9808466163687,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5637.0,7829.0,560.0,778.0,BP
5171,286 CHOA CHU KANG AVE 3,1.37961096389848,103.741537948984,13,6009.769859429206,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,424.229245899786,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5489.0,7623.0,387.0,537.0,BP
5172,222 PASIR RIS ST 21,1.37069478705346,103.961797016209,14,3288.56272465494,1.35765122315688,103.935246477199,POI CHING SCHOOL,13,1415.8165456139848,1.37298377357949,103.9492681182454,PASIR RIS MRT STATION,2891.0,4016.0,1411.0,1959.0,EW
5173,515 SERANGOON NTH AVE 4,1.37105729858031,103.873688060002,17,250.7571043460008,1.37289067499064,103.875001549174,ROSYTH SCHOOL,104,1750.0104560036918,1.3601791711791509,103.8850648563362,KOVAN MRT STATION,256.0,356.0,1682.0,2333.0,NE
5174,637A YISHUN ST 61,1.42046029748243,103.839286162674,3,5254.188658248603,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,2,780.0460652580734,1.4173833701535468,103.83297990773832,KHATIB MRT STATION,5537.0,7687.0,804.0,1118.0,NS
5175,479 TAMPINES ST 44,1.3614335628875,103.953567371094,14,2079.589786053697,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,594.8403319948688,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,1765.0,2452.0,630.0,875.0,DT
5176,317 WOODLANDS ST 31,1.43189593455214,103.776268265174,3,9151.168005822325,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,34,253.6964746390892,1.4325144206356422,103.77407146126208,MARSILING MRT STATION,9647.0,13397.0,251.0,348.0,NS
5177,737 TAMPINES ST 72,1.35894130604965,103.934006650369,14,198.93082202649512,1.35765122315688,103.935246477199,POI CHING SCHOOL,10,1388.3100290324107,1.3533013563424343,103.945148688649,TAMPINES MRT STATION,242.0,336.0,1278.0,1777.0,EW
5178,660 JLN TENAGA,1.33439330245996,103.906741799858,8,884.7780533037854,1.32858023873554,103.901306904157,MAHA BODHI SCHOOL,121,201.3571906801312,1.334967301564287,103.90845973446444,KAKI BUKIT MRT STATION,880.0,1222.0,292.0,405.0,DT
5179,202 BISHAN ST 23,1.35509604100923,103.847244212734,2,266.6515116168379,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,134,483.81428552322245,1.3508389876938425,103.84814396447456,BISHAN MRT STATION,262.0,363.0,453.0,630.0,NS
5180,262 BISHAN ST 22,1.3592501119015,103.842623959859,2,562.1335276910653,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,134,1118.603396877733,1.3508389876938425,103.84814396447456,BISHAN MRT STATION,594.0,820.0,1017.0,1413.0,NS
5181,265 BISHAN ST 24,1.35831237987584,103.842088235009,2,505.2095561915386,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,134,1069.4556513603336,1.3508389876938425,103.84814396447456,BISHAN MRT STATION,533.0,740.0,1013.0,1407.0,NS
5182,525 CHOA CHU KANG ST 51,1.39150689178146,103.741538653261,13,7077.463491051015,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,18,750.9709326992061,1.3853616928288095,103.74434094618154,CHOA CHU KANG MRT STATION,6248.0,8679.0,813.0,1129.0,NS
5183,546 HOUGANG ST 51,1.37891942064788,103.891778631618,5,1357.3164268602377,1.36693830877349,103.894114899795,HOLY INNOCENTS' PRIMARY SCHOOL,154,464.784811664825,1.382877858147225,103.8931215647853,BUANGKOK MRT STATION,1440.0,2000.0,415.0,576.0,NE
5184,804 HOUGANG CTRL,1.37115128124187,103.89447367673,5,470.1558246046756,1.36693830877349,103.894114899795,HOLY INNOCENTS' PRIMARY SCHOOL,149,233.2095798553377,1.3712922916785375,103.89238051891172,HOUGANG MRT STATION,989.0,1374.0,608.0,843.0,NE
5185,421 CHOA CHU KANG AVE 4,1.38177896881885,103.740747501903,13,6251.903067953563,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,531.3101197228906,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5706.0,7925.0,464.0,644.0,BP
5186,403 CHOA CHU KANG AVE 3,1.37949409265012,103.73888752547,13,6192.625153371519,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,717.5104273970996,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5495.0,7632.0,644.0,894.0,BP
5187,404 CHOA CHU KANG AVE 3,1.38012964850802,103.738888788773,13,6245.293199520738,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,712.0227643784558,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5560.0,7722.0,614.0,853.0,BP
5188,279 CHOA CHU KANG AVE 3,1.38069462181096,103.743434411582,13,5972.40335585412,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,63,211.1231405454168,1.380298287217282,103.74529180004232,SOUTH VIEW LRT STATION,5408.0,7511.0,194.0,269.0,BP
5189,209 PETIR RD,1.37416176660147,103.775840374119,13,4014.8485339052254,1.33805634613048,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,72,553.7404517530483,1.376142882785048,103.77127017861224,PENDING LRT STATION,3955.0,5493.0,523.0,725.0,BP
5190,50 STIRLING RD,1.29714090600198,103.803791249661,11,2682.408496575078,1.32111548993736,103.806468059795,NANYANG PRIMARY SCHOOL,20,344.112607827526,1.2948609327949876,103.805884333892,QUEENSTOWN MRT STATION,2575.0,3576.0,280.0,389.0,EW
5191,484 PASIR RIS DR 4,1.3736034575533,103.960557824017,14,3326.1489331968023,1.35765122315688,103.935246477199,POI CHING SCHOOL,13,1256.8876406791342,1.37298377357949,103.9492681182454,PASIR RIS MRT STATION,3022.0,4198.0,1172.0,1628.0,EW
5192,525 SERANGOON NTH AVE 4,1.37214320446568,103.87273701463,17,265.0987501462309,1.37289067499064,103.875001549174,ROSYTH SCHOOL,104,1909.9242287888328,1.3601791711791509,103.8850648563362,KOVAN MRT STATION,257.0,357.0,1850.0,2567.0,NE
5193,539 SERANGOON NTH AVE 4,1.37496192242403,103.872188582292,17,388.3601127840323,1.37289067499064,103.875001549174,ROSYTH SCHOOL,70,1936.7888382606025,1.391885887744102,103.87630861136844,FERNVALE LRT STATION,436.0,605.0,1987.0,2760.0,SW
5194,514 SERANGOON NTH AVE 4,1.37089010645534,103.874391232178,17,232.56885529361205,1.37289067499064,103.875001549174,ROSYTH SCHOOL,104,1681.1617082788432,1.3601791711791509,103.8850648563362,KOVAN MRT STATION,243.0,337.0,1624.0,2253.0,NE
5195,927 YISHUN CTRL 1,1.42767464529376,103.837731455467,3,6038.906731203549,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,12,361.273184010796,1.4294430808108003,103.8350050461946,YISHUN MRT STATION,5847.0,8120.0,447.0,621.0,NS
5196,1 UPP ALJUNIED LANE,1.33429242412799,103.878746207181,9,880.4662102037902,1.34218395739981,103.87809644863,MARIS STELLA HIGH SCHOOL,130,955.8031620182356,1.342828337737579,103.87975890622788,BARTLEY MRT STATION,1240.0,1722.0,1184.0,1644.0,CC
5197,480 TAMPINES ST 44,1.36189869546209,103.953613062449,14,2095.611441580204,1.35765122315688,103.935246477199,POI CHING SCHOOL,85,644.6903655146073,1.356191483037002,103.95463446292943,TAMPINES EAST MRT STATION,1734.0,2410.0,630.0,874.0,DT
5198,258 BISHAN ST 22,1.35981398873195,103.842690688554,2,615.9489693370159,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,169,1151.8734265917622,1.3633080980958083,103.8329359578363,BRIGHT HILL MRT STATION,639.0,886.0,1024.0,1421.0,TE
5199,264 BISHAN ST 24,1.35865897891792,103.842049817206,2,538.6553473447493,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,134,1102.2896941751053,1.3508389876938425,103.84814396447456,BISHAN MRT STATION,567.0,785.0,1047.0,1452.0,NS
5200,286 BISHAN ST 24,1.3584375788776,103.843886325616,2,427.39707025119645,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,134,968.455757843994,1.3508389876938425,103.84814396447456,BISHAN MRT STATION,446.0,620.0,891.0,1238.0,NS
5201,260 BISHAN ST 22,1.35961376765045,103.842187438495,2,620.4644532599747,1.3547230747166,103.844874676599,CATHOLIC HIGH SCHOOL,169,1107.434784649223,1.3633080980958083,103.8329359578363,BRIGHT HILL MRT STATION,649.0,900.0,931.0,1292.0,TE
5202,221 ANG MO KIO AVE 1,1.36637938294119,103.839482297653,0,965.0691981020044,1.3605834338904,103.833020333986,AI TONG SCHOOL,168,700.0481533795763,1.3720866386742012,103.83682393201484,MAYFLOWER MRT STATION,1733.0,2406.0,630.0,875.0,TE
5203,609 ANG MO KIO AVE 4,1.37925113811966,103.838031514738,3,767.2367132632149,1.37347687878916,103.834253269436,CHIJ ST. NICHOLAS GIRLS' SCHOOL,167,669.0572985841154,1.3850619469262857,103.8364694869142,LENTOR MRT STATION,865.0,1201.0,676.0,939.0,TE
